Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
2000-07-21,-0.0047644263675187,0.0094262724754418,0.0044821674815024,0.0294609903233292,-0.0535510606085845,0.0146037755739167,-0.0240326851363135,-0.0171081674919475,0.059322500328587,-0.0118693526957744,0.0345798138719519,0.00024
2000-07-28,0.0077450978748132,0.0495194955766877,-0.019259534313825,0.0018856130929601,-0.0523388872133207,-0.0474955959865872,0.039311243319493,0.0274474168375794,0.0323523338171175,-0.0333816267681679,-0.0098173344442712,0.00024
2000-08-04,-0.0242938916328537,-0.0320390480955192,0.0018025063439142,0.0279792866953696,-0.0185028725150706,0.0677587171166433,0.0066696047233495,0.012654921591519,0.0118355105514855,0.0099784768417898,-0.0463603834495395,0.00024
2000-08-11,0.0088911375033691,0.0283947640577996,0.042631397618845,0.0404020603030297,-0.0028368756187866,0.0500740684319604,-0.0380947196520377,-0.0169702468422342,0.0759469934662125,0.006300257781351,0.0526257973110828,0.0002200000000001
2000-08-18,-0.0147991266176719,0.0186368599434767,-0.0932134251029718,0.0082486820738057,-0.0001835325973856,-0.0157968371854897,-0.0026295038639219,-0.0095392035731682,0.0330640370769047,-0.0216127812553202,-0.0411338476074968,0.0002200000000001
2000-08-25,0.0210121592632877,0.062017811105463,0.2379546221107466,0.1136128923058156,-0.0351406716370369,0.1556193054050674,0.1120705568189907,0.0239028774857137,0.2032659772614593,-0.0388597906205252,0.0296163209213284,0.0002200000000001
2000-09-01,-0.0285160666543516,0.0130423661602765,0.1020817684279488,0.0317010096133516,0.0266002773868773,0.1228650071282713,-0.0257592534620386,-0.0117467561008711,-0.0081962750152139,0.0243105286061256,-0.027524529354089,0.0002200000000001
2000-09-08,-0.0530265512423769,0.1091210687977849,-0.0107340140558783,0.0750995303797479,0.0409039384012291,-0.0051597653293344,0.1007060938389084,0.026396076276451,0.0547575586805333,-0.0438151438887557,0.0415052856209487,0.00025
2000-09-15,-0.0752561172743771,0.087700730568679,-0.063659994288018,0.157552261701892,0.1660162124582513,0.0662451342455741,0.1006970904138975,0.0126992494202684,0.1330452535396453,-0.0388998908603015,-0.0405158023419609,0.00025
2000-09-22,-0.0739189612726573,-0.0529055350350609,0.0066811106664293,-0.0377407978901805,0.121341700112971,-0.0656095895820394,-0.075379519762895,-0.047038137611676,0.0297446765292372,0.0168994773275958,-0.0851259232430894,0.00025
2000-09-29,-0.0002175162035579,-0.0423741895233905,-0.0416269547296128,-0.0250246632557216,0.0159250869902998,0.0595139199857088,-0.023976603706443,0.0181915416959625,0.0498793120649611,-0.0009028464472875,-0.0084324325713873,0.00025
2000-10-06,0.0149562269837334,0.0001185512992858,-0.0145585825522295,0.0916179614823581,-0.0980363245088674,0.0022395393800328,0.0540869931969832,0.08651730594825,0.0045944908887454,0.0009486807936928,0.014260853784606,0.00025
2000-10-13,0.03430952413188,-0.1205545372594885,-0.0228020600138817,0.0195799107636109,-0.1022686428718887,-0.0651059487726627,-0.0079590743749434,-0.0081841788541244,-0.0256639621402251,0.0048884670303237,0.0028449138538102,0.00025
2000-10-20,-0.0368794965242205,0.0471769728920324,-0.0024468226139284,-0.0179039503274214,0.0398467621397951,0.0864469997694952,0.0115015072758909,0.006030176084559,0.0559840141279412,0.0314972321677493,-0.0458852391117341,0.00025
2000-10-27,0.0114837576504357,-0.0001745753410926,-0.1729177186343307,0.1049789312823149,-0.106346002059163,0.0294599606544887,0.0427138166623957,0.1076448012262745,0.0451295457663063,0.0060891463401011,0.00861260635527,0.00025
2000-11-03,-0.0429796961751206,0.0377168558515405,-0.0551244729662401,-0.0787782458857862,-0.0055348194597671,0.0293377016289145,-0.0808967342387459,-0.052928574680943,-0.0654592406946325,-0.0123542519766641,-0.0200273334763574,0.00025
2000-11-10,-0.0332314386962039,0.074369358699258,-0.0154954390903454,0.0126347684549913,-0.0207762929541546,-0.0522301357777172,0.0281208975442037,0.0271344189345175,0.0076932809647555,0.0048210320795404,0.058868641004331,0.00024
2000-11-17,-0.0005232071648516,0.0766149791564962,-0.0658570468394639,0.0039351900122551,0.0105113966020778,0.0049633673182232,-0.0153992596403764,0.0078026929374479,0.0130505585153422,0.0097544672851285,-0.0545882082680594,0.00024
2000-11-24,-0.0032311261383867,0.0800660751025816,-0.1843579613218088,0.0565926338848296,0.008231503683605,0.0399895555120799,0.0702397182530483,0.0636912376282031,0.0825392064651198,0.0168376447843109,0.03583835784901,0.00024
2000-12-01,-0.0654777479590032,0.034261898171373,0.0536559491705599,-0.0095937759143591,-0.0026224626339623,-0.0366903912452509,-0.0283049813547335,-0.0039720547578109,-0.0100601860195965,0.0069660636850606,-0.0484730879552944,0.00024
2000-12-08,-0.0238151114125317,0.0171940319528267,0.0680849871464088,-0.0036809388638857,0.0043623920131828,0.0843577116952582,-0.0111983632580075,0.023583412007085,0.017000905695935,-0.0033013132954954,-0.0029802585264703,0.00025
2000-12-15,-0.0194359424153339,-0.0061270574393688,-0.0437720754945411,-0.0209352157946981,0.0615665635472214,-0.0183379953787007,-0.0340996572683387,-0.0127691912194856,0.0032175812146025,-0.0082930927927624,0.058334088867276,0.00025
2000-12-22,-0.0375251561033766,0.0254115552038012,0.0626561099178647,-0.083557959502593,-0.0216503122673287,-0.0748038623408321,-0.0138652859711848,-0.0508325221995662,-0.092557655022461,-0.0303429728328402,-0.0249218939626986,0.00025
2000-12-29,-0.0006599505575822,-0.013581710851339,0.0153195700281319,-0.003916516606401,-0.0307243182049035,-0.0064762211795096,-0.0389214261485871,-0.0401612538570884,-0.0311411803534187,-0.034496744297265,-0.0190568357213172,0.00025
2001-01-05,0.1366632237750188,0.0350581490573801,0.067109853034267,0.0022420199061376,0.0753622637234048,0.0819935185522626,0.0111004433010039,-0.0870832296349417,-0.0660929001642032,0.1976590922276388,0.0242444638799421,0.0002599999999999
2001-01-12,0.0249648487166936,0.0035037822275225,-0.0720197815178516,0.0459355008860097,0.0208013981338709,0.0144709552605921,-0.0008306145822794,-0.018926707707061,0.0494317479117202,-0.0146516298011086,0.0225894685380374,0.0002599999999999
2001-01-19,0.0277802049290359,0.0089417192935979,0.0296105174769523,0.0419222423800928,-0.0026186299736962,0.0068562445784733,-0.0325266998882802,0.0217178959716627,0.0503018995936074,-0.0459962880545475,-0.009248840251015,0.0002599999999999
2001-01-26,0.0125158260451417,-0.01118257482205,-0.0509630923823558,0.0983653780951262,0.0327209196824665,0.009802730017618,-0.0082607888759885,0.0581443011643573,0.0725367583205263,0.0717808325372058,0.0526691931872869,0.0002599999999999
2001-02-02,0.0398874542139732,-0.0468254424057137,-0.1490751974956266,0.0847035001511438,-0.0041933496401485,0.0787634306198946,-0.0090889977197748,0.0739316836335121,0.104094398135241,-0.0015982881983532,3.4163039690504604e-05,0.0002599999999999
2001-02-09,-0.0276146308836949,-0.0051197411648489,0.0445477529751413,-0.0522953047039881,0.0373814726620932,-0.0034427191900937,0.0016506829751744,-0.0081516178509526,-0.0112206307673942,-0.0098571035994034,-0.0167070190846854,0.0001999999999999
2001-02-16,-0.0015363330693297,0.1179441536117586,0.0492511449992005,-0.0370870766099929,0.0207796394222874,-0.0372487670060753,0.0082524392230332,-0.037507458281302,0.0123194434526146,-0.0240043124299885,-0.0087001068799886,0.0001999999999999
2001-02-23,0.0280862158186441,-0.0003713680798986,-0.1135464353024513,0.0707894348419772,0.0638431393123402,0.0725957686020616,0.0071610025100247,0.0552516991778989,0.0590197537030887,-0.0036720511489608,-0.0128814492474723,0.0001999999999999
2001-03-02,-0.0640426237537951,-0.0084903292712144,0.0332904312681752,-0.029620956674313,0.164853409419131,0.1654950301570924,-0.0351517543722645,-0.0077844865467068,0.0333195209668011,-0.0450572461757193,-0.0168317521961195,0.0001999999999999
2001-03-09,0.0312546782643686,0.0676098877123615,-0.0144823683304802,0.0108272515156912,0.1008562611522941,0.0396515978731307,-0.0034711977254978,0.0174007616468371,0.0816888152505338,0.0154084671601244,-0.0718939056691235,0.0001899999999999
2001-03-16,-0.0112660871972875,-0.002389451579274,-0.0154636090894571,-0.0761906001003669,-0.0282351408994037,-0.0189955848970024,-0.0746040125987816,-0.0088868704982837,-0.0854214711370921,-0.0349485047437912,-0.0253649384588611,0.0001899999999999
2001-03-23,0.0068365561811982,-0.0333955349508069,0.0984533187931915,-0.0003866427232826,-0.0679552404871168,-0.1809441443429337,-0.0343051520265803,0.0815732248001265,0.1848658566994301,-0.1108021130036685,-0.0231571810997101,0.0001899999999999
2001-03-30,0.035497702608633,-0.0107615249736869,0.0170656926150616,0.03644366674868,0.0029436168986448,0.0046982460942311,-0.0381393291619527,0.0238154381175486,0.0031613316247254,-0.0029128571673413,-0.0376884888862799,0.0001899999999999
2001-04-06,0.012322947392149,-0.0352441584853306,0.043215047274674,0.058792409433951,-0.0293909249526534,-0.0063805565838633,-0.0280871729506673,0.0147151784828095,-0.0399456067900535,-0.0368909117017731,-0.0172340969337839,0.0001999999999999
2001-04-13,-0.0300824176392432,-0.0131322816277537,-0.0067826153178343,0.0001933362649184,0.0848614751061549,-0.0163452302099905,-0.0021498562683194,0.0221169319544214,0.0230504374599021,0.0346854590893986,-0.0412656258593731,0.0001999999999999
2001-04-20,0.0524008023199028,-0.0206330368937491,-0.0207858069632131,0.0420883997298383,-0.0043964368095846,0.0346820664644612,-0.01037051883444,-0.0056196711828033,0.0283032542827739,-0.0312526205688835,0.0645274174117569,0.0001999999999999
2001-04-27,0.1102510287130798,0.0035000349312083,0.0513290380376298,0.0454307579370861,0.0340970242461823,0.0519649333216299,0.0034539104625948,0.030912125859812,-0.008347004889199,-0.0196915138151522,0.024791619673474,0.0001999999999999
2001-05-04,0.0082461764412828,0.0094384689056993,-0.0637074740555515,0.0223248171153383,0.0290571394905001,0.1344519597056986,-0.0022413191389195,0.0008541439323329,0.0128895501187838,0.0220598857692299,0.0055996694587387,0.0001999999999999
2001-05-11,0.0229107133143738,-0.0196079375124574,0.0679536682140565,0.0151552262806446,0.0007518619825381,0.0279922299866982,0.0232866808077008,0.0288687889565817,-0.0114174713946699,-0.0162738388114477,0.0160420856354828,0.00015
2001-05-18,-0.0467832344071088,-0.0054584743876043,-0.0213844106137049,0.0096826403338442,-0.0382257209598121,-0.028454481990356,0.027871263237109,-0.0025580759272627,0.0327758818548319,0.0122602437166035,-0.0251169418224543,0.00015
2001-05-25,-0.0088374733289956,0.0090363593356119,-0.0061716368296066,0.0117474484812087,0.0808159984677695,0.0311617074879451,-0.0076530971994501,0.0103312346040204,-0.0152047141511694,-0.0001213522676401,0.0348513519322852,0.00015
2001-06-01,-0.0278459464390937,-0.000274844725836,-0.0152495589324726,0.0273816614843565,0.0293731291095469,0.1031388324809338,0.0075897402397518,0.003447543506657,0.0151262664459588,0.0033628449280664,0.0012972560120163,0.00015
2001-06-08,0.0009764154904883,0.0720271389603688,0.0577452586972745,-0.0601173027621047,-0.0114120882347061,0.0374242508546291,-0.0071206028620923,0.074276124904391,0.0326914220902242,0.0361344482285364,-0.0386911195590385,0.0001299999999999
2001-06-15,-0.0062300533857551,-0.0627026414717296,-0.0184953578589359,0.009555460299842,-0.024655464597899,-0.0033439769998915,-0.0142305169566481,0.0681922940018957,0.0693211142490746,0.0336005290334531,0.0354344390947862,0.0001299999999999
2001-06-22,-0.0396024033581198,0.0009466837448513,-0.0402136410215156,-0.0133495069043671,0.0366356496852031,0.0015664234806409,0.0323023635391591,-0.0184814478664855,0.0612701778314428,-0.0025930872927977,-0.0531395949980585,0.0001299999999999
2001-06-29,0.0110712097548234,0.0325655814687035,-0.009026523384053,0.0620443345539228,0.0290450568252669,-0.0135473585114526,-0.0266096932729099,0.0039637730887118,-0.0056394120008981,0.0146506324038196,0.0173946889205005,0.0001299999999999
2001-07-06,-0.0581091703799744,0.0609437752909747,-0.0073710251564691,-0.0175603153555508,-0.0359199265541745,0.1204932157529312,0.0303461959199508,0.018265973021419,0.0279862743346771,0.0046708958803054,-0.0099810080749839,0.00014
2001-07-13,0.0213891546051785,-0.0187671085879263,-0.0500828429484779,-0.0902486071055191,0.027946560250861,-0.0058731261215845,-0.0235148335025459,-0.0489137401016308,0.0336344032814029,-0.0026606808580885,-0.0269771279038653,0.00014
2001-07-20,-0.0059937635562765,-0.012985257285735,-0.0766798768532161,0.0421600008897809,0.016651016388747,0.0470896126147223,0.0174343075720121,-0.0048338544276217,0.0517178141930926,0.0064255525346719,-0.0052124866437416,0.00014
2001-07-27,0.0212165619767928,-0.0004325431602279,-0.1488348405189903,0.0679601555930976,0.0753351237677768,0.0201685946499108,0.015890913695078,-0.0150090599805513,0.1437290943573547,-0.02184785529809,-0.0307401542869318,0.00014
2001-08-03,-0.0406513490266976,-0.0049848251961508,0.0397679367780614,-0.0037706276277148,0.0373415892752416,0.0074267157712766,0.0094501664555989,0.0001852328036155,-0.0471982872113693,0.0152991625931467,-0.012241295473769,0.00014
2001-08-10,0.0106839120620472,-0.0022196401296477,-0.1060130908755216,0.0039000475318809,-0.0070360219280972,0.069969677975194,0.008822109670414,-0.0336776273013394,0.054985532422734,-0.0606022366553376,0.005142032621088,0.0001299999999999
2001-08-17,-0.0601055489893655,0.0370224053808266,-0.0206625475227502,-0.0608215094589792,0.0514868166994216,-0.0281376954712705,0.1006453803909534,-0.031075371686081,0.0014765160222778,0.0597220947152302,-0.0374127177888203,0.0001299999999999
2001-08-24,0.0289143372055721,0.0510548340914115,0.1289387240306711,0.0804213149359979,0.0217290269203268,-0.1707621447815101,-0.0089807494536649,-0.040998827111409,-0.1131217892795926,-0.0318077232641371,-0.0201457292405097,0.0001299999999999
2001-08-31,-0.0905473311906541,-0.1130743594280304,0.0351405762242229,-0.1025839497359872,-0.042266219256538,-0.0550243769809579,-0.0365633194047924,0.0218181455208392,-0.05393645187669,0.0267533178432679,-0.0195467199595068,0.0001299999999999
2001-09-07,-0.0025803446204932,-0.0134359817140223,0.0162922054211895,-0.0082993516514439,0.0228037878012852,-0.0134010888730713,-0.0207674421466833,0.0004227573088766,-0.0108374462549066,0.0022818949919864,-0.0295583690559265,0.00018
2001-09-14,0.0198220804342579,-0.0154797494058867,0.0004657554668982,0.0271233309720559,-0.0020653394094195,-0.0323075723366987,0.0282181533245191,0.0340204204694262,-0.0037265036516679,-0.0153624379366017,-0.0491917553913547,0.00018
2001-09-21,0.0378137155038307,0.0265333802475536,-0.132982760123534,-0.0574715010301137,0.1012962276331788,0.0276509120911504,-0.0136760300317634,0.0242131688183805,0.0807679132687165,-0.0271513555247072,-0.1009972680758455,0.00018
2001-09-28,0.0267435357949831,-0.0234990717308106,0.1041735780625751,-0.0432105668314032,-0.037924641164149,-0.0259854201301097,-0.0346829273447464,0.0044842692004914,-0.0630781567139402,-0.0474651783514468,-0.00373953119048,0.00018
2001-10-05,0.0429694658809544,-0.0052013224368406,-0.0059393162399051,0.0641704221981579,0.0083736153132696,0.120905309035164,-0.0174013422451163,0.0123879725092765,-0.0188065275883127,-0.0046117908497726,0.071753998599817,9.9999999999989e-05
2001-10-12,-0.0433744108284851,-0.0033904322481023,0.0418289429238829,-0.0446041033603148,-0.0210150279032557,-0.0670661799857602,-0.0194941979730968,0.0355091008523779,-0.0177339319357229,0.0658498402991015,0.0017214869305677,9.9999999999989e-05
2001-10-19,-0.051685397561109,0.0363339385311709,0.1347044197676783,-0.0917679342307646,-0.1109210978891335,-0.0504127556003028,-0.0122166365093565,0.0698306184972547,-0.0171734853310484,-0.0186138783997703,0.0163285288773986,9.9999999999989e-05
2001-10-26,0.0504260734552312,-0.0230891137908759,-0.0296152621743027,0.0308046759967475,-0.0055214809188671,0.0298626456581862,0.002472506714252,-0.0206677218353445,-0.0033719503898552,-0.0149617759216956,-0.0328756765400632,9.9999999999989e-05
2001-11-02,-0.0145117614108617,-0.0440947007896116,-0.0360135356297518,-0.0260612170282516,0.0239656129001935,0.0676633603244991,-0.0068571543225058,0.0149100944097699,-0.0007744874416728,-0.012416962261712,0.0388413826327833,9.9999999999989e-05
2001-11-09,-0.0601904691438776,0.0555302834993599,0.0369032199726615,-0.0196968088728466,-0.0455520191925256,0.0670426903171766,0.0230700778985012,0.0065364004037923,-0.0024385849381179,0.0156989069762486,0.0248209634617102,8.000000000008001e-05
2001-11-16,-0.0067827120220701,-0.007004581128184,-0.04265543933918,0.0191529093442581,0.0183829492882542,0.0169823033064182,0.0755932847875103,0.0157278867769158,0.0077945998419893,0.0235483454033143,0.0155051616762793,8.000000000008001e-05
2001-11-23,-0.0059870802364915,0.0458653648923955,-0.0708909613242916,0.0201132914386518,0.0352581476664334,-0.0370445414997188,-0.0133850648463953,-0.0423054717297926,0.0389418377180061,0.0074599163113414,0.0724865352208412,8.000000000008001e-05
2001-11-30,-0.0212024327289657,0.0196243061156809,-0.0094409744934671,-0.0064543316509497,-0.0006185568203893,0.0070723154807499,-0.0005549755534351,0.0276550938711116,-0.0066064741445283,-0.0064770223468769,0.0027904290922917,8.000000000008001e-05
2001-12-07,0.0138810268933612,-0.0860086291770962,0.0118064679417208,0.0136176630880839,-0.0542328523141362,0.0008406278865108,0.0066436438982778,-0.0171148048341547,0.0157792563790704,0.0151540074421931,-0.0207874676526251,7.00000000000145e-05
2001-12-14,0.0769591831348681,-0.0555485134761911,-0.0987416092271582,0.0622836011242638,-0.0084586425701506,-0.0370497888105465,-0.0546670826647659,-0.0679363932570002,0.102098721202107,0.0022031790410329,0.0564555384732612,7.00000000000145e-05
2001-12-21,-0.0032207578712099,0.0110417516439083,-0.016801903402742,0.013636844792759,0.0532401492777792,-0.0177513660350659,-0.026493076973756,0.0136294284906696,-0.0018753640463359,-0.0059903501442171,-0.027080370507394,7.00000000000145e-05
2001-12-28,0.0074616752497097,0.0400980913017182,-0.0920634137168239,0.0411626390443139,-0.0083364049543016,-0.0022945934488725,-0.060471579037868,-0.0306195301842658,0.0755924283266878,-0.0007413089016221,-0.0223273078674106,7.00000000000145e-05
2002-01-04,-0.0008498813534638,-0.0283544486298476,-0.0051290306995773,0.0097004802783497,-0.0080952965819557,-0.0219133902488183,-0.0076995969078124,-0.0048803472935933,-0.0095910974246337,-0.0047225301184807,0.0167202210926529,7.00000000000145e-05
2002-01-11,0.0082701764067507,0.0319379490657736,-0.0394707178227811,0.0196604310127465,0.0412595700489926,0.0290954664724105,-0.0023756879868883,0.0007072639880108,0.0199832171380495,-0.0030372553514489,0.0434694104960775,7.00000000000145e-05
2002-01-18,-0.0374182254635823,0.0192695940457671,0.0399775844352354,-0.0143652894979037,-0.0551179358935388,-0.0505007892435984,0.0330203226969579,0.0228783188714789,-0.038384031878186,0.008133741129268,-0.0574481359899903,7.00000000000145e-05
2002-01-25,0.0407248981649074,-0.070469251612636,-0.0373919604222047,0.0392809420482804,0.0436608893102122,0.1023938922059032,-0.0395068145156145,-0.0310296602189406,0.0650572672389621,-0.0020041299167084,-0.0186610737566496,7.00000000000145e-05
2002-02-01,-0.0128532990792829,0.0005619510486193,-0.026611226189626,-0.0099153757021552,0.0191277332418801,0.0712584037913921,-0.000806778326903,0.0108925109108329,0.0224618228562355,0.0005535466008622,-0.0211622463125839,7.00000000000145e-05
2002-02-08,-0.0646744186055305,0.0569801697266606,0.0672363405375834,-0.0284132007430527,-0.0804683060090716,-0.0999614486841499,0.0536199895461501,0.0159249815070873,-0.0936159580720918,0.0036788408504578,-0.0042851331697539,7.00000000000145e-05
2002-02-15,0.0170878361180154,0.0482845248236396,-0.0042879110158486,0.0234437230637203,-0.0135905692124548,0.0177150369164858,0.0137784043684331,-0.0217218943953267,0.0025090283020301,0.0329851747266761,0.0103923770580487,7.00000000000145e-05
2002-02-22,0.0024742373807794,-0.0258118304814956,-0.0611484794824279,0.0104185261947021,0.0736984575453959,-0.0016600888731142,-0.0039265442155437,-0.0559869599163605,0.0325614481657885,-0.0029593979366263,0.0156996290873776,7.00000000000145e-05
2002-03-01,-0.0490724796006685,0.0335452660433089,-0.0318100176954703,-0.0913568558498448,-0.0035068984359619,0.1707152214976447,-0.0740449213153165,-0.024047613468867,0.006651662973332,-0.008274093258737,-0.046060051932188,7.00000000000145e-05
2002-03-08,-0.0290079232147051,-0.01696432337009,0.0125399743583364,-0.034142231815345,0.0248170512122064,-0.0091411385652139,0.0332879321598873,-0.0155711122232209,0.0013723667215047,-0.0078873288703337,0.0198265628304823,7.00000000000145e-05
2002-03-15,0.1530422298283252,-0.0168783888062888,0.0266813315776262,0.0935887829916349,0.0830136299449279,0.0015285198339094,-0.0048192620035081,0.1464117635232416,-0.1337906876337754,-0.0239056768166263,0.0574311573487591,7.00000000000145e-05
2002-03-22,-0.0264196773635209,-0.0105308193595511,0.0733293634650292,-0.0204710148931517,-0.02637984619775,0.0331195218419668,0.0246730974939518,0.0241191672833997,-0.0260693876166728,-0.001397206548883,-0.0077949477288812,7.00000000000145e-05
2002-03-29,-0.0194114767120695,0.0342968316321518,0.0138758517550155,-0.0355302402434908,-0.0240477123658861,0.0087229486735911,0.0011327930397513,0.0003488693267198,-0.0064195583990605,0.0113920785581267,-0.0350825954709616,7.00000000000145e-05
